lat,lon,u850,v850,q850,z500,rh850,mslp,t2m,driver,share
33.25,80.75,0.6386816,0.8565383,33.360638,5.5684733,10.236667,1.8382524,8.105246,q850,0.5504647
33.25,81.0,0.46409678,0.9353593,31.934475,4.3258367,9.056749,2.2490242,7.873309,q850,0.5618424
33.25,81.25,0.4727086,0.6579266,33.226818,4.8684835,6.407668,1.2341673,8.376164,q850,0.60145634
33.25,81.5,0.516487,0.75169,32.52227,4.434448,7.6400366,0.95186245,7.5478616,q850,0.5982245
33.25,81.75,0.5619045,0.94388354,33.099583,5.651241,7.5288367,0.81884056,7.2861657,q850,0.59222245
33.25,82.0,0.53685415,0.823027,31.470518,4.016063,6.7521105,1.2398002,7.515274,q850,0.60111415
33.25,82.25,0.7691228,0.5229023,33.950333,5.844735,7.682495,0.8015535,7.678565,q850,0.5930219
33.25,82.5,0.8951918,0.5180845,33.605583,5.9268994,8.131006,0.8289247,7.9671702,q850,0.5806795
33.25,82.75,0.52726436,0.60182834,30.951382,4.9496818,7.8394747,1.3127713,7.553067,q850,0.5759954
33.25,83.0,0.6846545,0.5016051,33.161083,5.6353583,7.8609715,0.8797288,7.7022486,q850,0.5876952
33.25,83.25,0.5742935,0.61736095,31.69331,4.333104,7.957638,1.3592198,7.822244,q850,0.5830567
33.25,83.5,0.720371,0.5616187,32.967323,5.8573575,7.4991503,1.0857824,7.9901567,q850,0.5816214
33.25,83.75,0.5206506,0.60148174,31.744658,4.7950125,7.2760105,1.6125182,7.7702794,q850,0.58439434
33.25,84.0,0.5245291,0.54408205,31.951036,5.9247212,8.715665,1.0159984,7.911,q850,0.56463534
33.25,84.25,0.49206457,0.71939147,30.380342,4.3422413,6.9166155,1.6847625,7.6928377,q850,0.58168405
33.25,84.5,0.4387145,0.7493379,31.678167,4.966327,7.1089783,1.3541775,7.6985574,q850,0.5866951
33.25,84.75,0.42871398,0.73771465,31.429773,4.815785,6.7195086,0.9850154,7.7026834,q850,0.59504455
33.25,85.0,0.5002592,0.61553615,31.971188,4.5864377,6.3818045,1.3613936,7.8907185,q850,0.5997521
33.25,85.25,0.71558946,0.6242395,32.91373,5.880249,6.720818,1.0788575,7.5103855,q850,0.59364057
33.25,85.5,0.7461137,0.60254306,32.74284,5.5208154,6.8844194,1.0857002,7.806752,q850,0.5911414
33.25,85.75,0.47312853,0.665844,29.991787,4.021683,6.00792,0.966246,7.633454,q850,0.60272807
33.25,86.0,0.67128134,0.8633401,30.333267,4.48226,6.9148893,1.3255457,7.558426,q850,0.5816652
33.25,86.25,0.67618203,0.71537864,33.45982,5.216531,6.630523,1.5842344,7.4113035,q850,0.6007799
33.25,86.5,0.62409085,0.6133464,32.586678,4.7699194,6.4199686,0.9417253,7.30156,q850,0.6118726
33.25,86.75,0.44837987,0.6968273,34.02043,5.06301,6.349309,1.3513764,7.5200047,q850,0.6135408
33.25,87.0,0.43225336,0.68603015,32.518673,4.4579387,6.957521,1.3534657,7.3880186,q850,0.6045048
33.25,87.25,0.43020642,0.7001555,32.151535,4.467153,6.745165,1.1503445,7.892783,q850,0.60054404
33.25,87.5,0.6355352,0.57458293,34.432785,5.962497,7.4818344,1.1881236,7.631421,q850,0.59462446
33.25,87.75,0.72717196,0.77718794,34.39898,5.5012984,6.9007225,1.4609681,7.839508,q850,0.597144
33.25,88.0,0.75276494,0.5732825,39.60182,5.529681,11.423132,1.6456717,9.045666,q850,0.57752156
33.25,88.25,0.54312104,0.6557421,40.97957,5.7582893,11.30872,1.4287424,9.725921,q850,0.5820953
33.25,88.5,0.526695,0.7920196,41.86734,5.1148524,10.222159,0.9945281,10.600903,q850,0.59709406
33.25,88.75,0.58517003,0.63371986,41.71911,4.914154,11.110885,1.1667571,10.2784,q850,0.592532
33.25,89.0,0.5729139,0.8101199,39.354965,4.666168,6.3282557,1.1101882,7.8688364,q850,0.6482298
33.25,89.25,0.654757,0.4724904,40.38803,5.420034,6.5626874,1.0258778,8.903741,q850,0.63675785
33.25,89.5,1.0066077,0.52939427,40.652897,5.6462803,6.1115384,1.2524335,8.58936,q850,0.63730747
33.25,89.75,0.7502387,0.68458045,37.71026,5.2543817,5.1997333,1.1777371,6.04115,q850,0.6637017
33.25,90.0,1.0704416,0.92606574,38.692516,5.428036,5.6133156,1.4729688,6.1947904,q850,0.6514096
33.25,90.25,0.859824,0.87076735,37.52515,5.052572,4.8518515,1.2988726,7.266348,q850,0.6500632
33.25,90.5,0.98568916,1.2095866,40.010372,6.324692,5.492917,1.0361155,7.4285355,q850,0.6402899
33.25,90.75,1.2359432,1.4498413,38.85342,5.3723884,4.732957,1.2567401,7.4683924,q850,0.64359164
33.25,91.0,1.2987913,1.8475033,38.91975,5.4028993,3.8634057,1.1153365,7.4602323,q850,0.6496595
33.25,91.25,0.6445871,0.98434365,38.504066,5.902091,5.3379197,1.2451248,7.9244995,q850,0.6359827
33.25,91.5,0.5941023,0.7819763,37.70767,5.0019393,5.611567,1.0111276,7.776651,q850,0.6447405
33.25,91.75,0.47509423,0.838477,39.714474,5.4746056,6.086481,1.5678755,8.865848,q850,0.63015985
33.25,92.0,0.64773774,1.0430033,41.976196,4.8635283,5.9775558,0.9325595,9.786305,q850,0.6435413
33.25,92.25,0.6874585,0.51627856,44.441906,5.6158237,6.4527216,0.8802027,9.833968,q850,0.64946616
33.25,92.5,0.4930124,0.59253246,42.898033,5.1166463,6.3734374,0.77519625,9.718711,q850,0.6502898
33.25,92.75,0.42346972,0.36307466,44.18502,5.7841263,7.0516086,0.79378057,9.4320345,q850,0.6494634
33.25,93.0,0.5607426,0.36832368,43.751022,5.349336,7.159809,0.8551745,9.8942995,q850,0.6439779
33.25,93.25,0.4837911,0.71818566,42.02289,5.393846,6.399461,0.7285912,9.704984,q850,0.6420438
33.25,93.5,0.62240404,0.82919663,44.36604,6.401783,5.1496363,0.8809386,9.578878,q850,0.65408784
33.25,93.75,0.7794084,0.83414906,42.207153,4.9916515,4.917982,1.3551607,9.605571,q850,0.6524416
33.25,94.0,0.76465595,1.0199773,42.851017,5.1257915,3.937115,1.0911176,9.99262,q850,0.66146183
33.25,94.25,0.92058945,0.92271745,43.69101,5.5622354,3.8952649,1.2711805,10.128848,q850,0.65807796
33.25,94.5,0.58392185,0.7672725,45.26683,6.717878,4.019823,0.9147954,10.353336,q850,0.659637
33.25,94.75,0.97918063,1.389579,42.471577,6.109052,3.4610417,0.94903463,9.950936,q850,0.6503034
33.25,95.0,0.8533351,1.1995573,40.895508,4.9075475,2.8917856,0.8074776,10.363691,q850,0.6604689
33.25,95.25,0.7327222,1.6012752,43.076797,5.542414,4.223033,1.5841043,9.642393,q850,0.6487202
33.25,95.5,0.6498853,1.2877909,43.291878,4.379151,3.5874991,0.9669011,9.885005,q850,0.6759276
33.25,95.75,0.6624363,1.6518397,42.680794,4.349695,4.8488307,1.5755929,9.869169,q850,0.6502416
33.25,96.0,0.8877217,1.4644778,41.674152,4.9840913,5.473767,1.2932407,8.48894,q850,0.64845955
33.25,96.25,1.4195725,1.5948503,41.048065,5.847178,8.216538,2.346463,9.286571,q850,0.5884248
33.25,96.5,0.97363394,1.5974935,39.432896,5.754256,7.470246,1.8490714,8.88864,q850,0.5977739
33.25,96.75,0.9490225,1.8536224,37.190105,4.683389,9.729827,2.032101,8.128188,q850,0.57599914
33.25,97.0,0.9291461,1.5660368,33.96428,4.7106633,10.547142,2.7186232,7.9438357,q850,0.5444763
33.25,97.25,0.7667025,1.4445789,30.202837,5.511598,9.442815,2.5433204,8.362981,q850,0.5182827
33.25,97.5,0.63680035,1.317687,28.904741,5.3159194,3.4941978,0.8879859,8.5866165,q850,0.5881648
33.25,97.75,0.9454568,1.5722301,29.251999,4.854442,7.892855,2.5227008,7.9449463,q850,0.53200316
33.25,98.0,0.8463942,1.3552475,28.566748,5.031665,4.0587883,1.5321829,8.728915,q850,0.5699677
33.25,98.25,0.7893378,1.210772,26.06812,5.1707807,3.0457969,1.1277151,9.131001,q850,0.5600805
33.25,98.5,1.3483937,1.1778183,28.885487,6.0453334,1.3539813,0.7532108,9.401333,q850,0.5899144
33.25,98.75,0.8328699,1.2947836,28.577335,4.7675996,4.536865,1.0695521,8.269812,q850,0.57908857
33.25,99.0,0.78975385,0.84160775,28.328117,4.4491267,3.2690072,0.9131906,8.516312,q850,0.60135543
33.25,99.25,0.3847192,0.79565054,29.62659,5.156674,2.0472467,0.55636376,8.819431,q850,0.62520933
33.25,99.5,0.6029049,0.84923625,29.05612,6.04707,2.0712512,0.6947404,8.455265,q850,0.6081665
33.25,99.75,0.9391111,0.7952367,28.342516,5.5940714,3.3044772,0.7822817,8.863524,q850,0.58292484
33.25,100.0,0.78335524,0.8509089,29.74954,5.5619993,2.5558898,0.65281,8.779274,q850,0.6079551
33.5,66.5,2.1310468,1.4005821,18.588451,7.2415185,9.482746,2.2088635,9.57872,q850,0.36712906
33.5,66.75,2.0054216,1.308167,15.300481,4.9441967,9.706786,1.6738449,7.1126533,q850,0.3638506
33.5,67.0,1.4107096,1.3601738,17.220715,5.485045,9.44086,1.1803129,8.033053,q850,0.39021924
33.5,67.25,1.5848979,1.0843345,18.717926,6.466044,8.082557,0.7958164,9.2095995,q850,0.40743247
33.5,67.5,1.3923341,0.76911366,16.39875,4.1519866,8.940957,0.69081074,9.072576,q850,0.395947
33.5,67.75,2.083492,0.6983006,18.909636,6.0339284,7.8623614,0.7948142,9.5593405,q850,0.41159913
33.5,68.0,2.0128841,0.85263914,18.604136,6.089677,8.329799,0.86370444,9.778698,q850,0.3998178
33.5,68.25,1.4589522,1.1153518,16.952068,5.380584,9.726956,1.9233114,8.304408,q850,0.37787452
33.5,68.5,1.2397989,1.3635621,16.099476,4.9676514,10.851012,1.7424068,8.138643,q850,0.36257997
33.5,68.75,1.0871294,0.9679769,16.977415,5.9391375,9.83985,1.9810512,7.724084,q850,0.3813723
33.5,69.0,1.637844,1.5214697,14.361459,4.6584163,9.685349,1.4933993,7.189853,q850,0.35418594
33.5,69.25,1.3441293,1.2419771,15.526342,6.600726,8.100571,1.0134019,8.870478,q850,0.3636348
33.5,69.5,1.8286608,1.1010835,16.645857,6.1906767,7.312256,0.78030837,8.655225,q850,0.39153764
33.5,69.75,2.4245381,2.1446998,24.16082,7.4534025,7.808422,1.035679,9.106409,q850,0.4463153
33.5,70.0,1.2255248,1.4529033,21.82278,7.899793,10.287693,1.3171943,8.757337,q850,0.4135983
33.5,70.25,1.2589372,1.5816288,21.21204,5.5462575,14.036582,3.0034359,7.2702236,q850,0.3934779
33.5,70.5,1.8113593,3.0238929,23.795803,6.907351,11.290981,3.035852,8.22641,q850,0.4096252
33.5,70.75,1.1009611,2.420686,20.486704,8.71224,11.556309,2.7136142,8.837285,q850,0.36696243
33.5,71.0,1.9348712,1.753229,26.390104,6.961784,12.815835,2.6021235,8.749698,q850,0.431157
33.5,71.25,2.137345,1.6213212,32.093796,6.9333687,14.134761,6.296851,6.783825,q850,0.4584745
33.5,71.5,1.7121991,2.219175,26.836573,7.8876815,13.6345005,5.0723844,7.581633,q850,0.41322544
33.5,71.75,1.8000365,1.6424351,22.927153,6.6043496,15.194705,4.375697,8.656153,q850,0.37462342
33.5,72.0,1.198933,1.44339,20.252321,4.565669,16.075611,5.315212,7.7796493,q850,0.35762036
33.5,72.25,2.114502,0.9255911,18.57837,6.880628,13.352647,3.862189,7.577191,q850,0.34862036
33.5,72.5,1.956189,1.3613898,24.277573,6.5294847,15.136317,4.1038537,8.616193,q850,0.39169377
33.5,72.75,2.4943507,0.94781417,26.58176,8.24801,15.97085,2.3194156,8.78244,q850,0.4067933
33.5,73.0,3.443398,0.98912853,24.813175,7.899042,15.027249,4.4314194,10.155196,q850,0.37168503
33.5,73.25,3.9652443,1.5550989,28.535074,7.4016285,13.849979,5.636139,8.008762,q850,0.41384012
33.5,73.5,6.3222466,1.0446,26.832771,8.721606,15.316766,3.70882,9.199047,q850,0.37715155
33.5,73.75,7.5530186,1.626892,29.537148,12.127106,13.853372,3.8636768,8.793461,q850,0.3818405
33.5,74.0,4.2021604,2.7125604,45.367126,6.5387883,13.995824,6.710984,12.162326,q850,0.49478942
33.5,74.25,6.8763185,2.2011445,28.509544,8.974408,10.200415,1.5579083,12.28371,q850,0.40379825
33.5,74.5,6.066269,2.3178463,24.136848,9.6594715,13.427269,1.5940543,15.947185,q850,0.32996854
33.5,74.75,1.932485,3.001427,23.484333,10.453799,17.472883,1.5704838,14.993527,q850,0.322105
33.5,75.0,1.2240258,2.4431548,24.524645,9.731666,7.170505,1.6334738,14.460147,q850,0.40081057
33.5,75.25,7.5488644,2.2960303,23.771065,11.5577135,7.5918536,1.208199,14.483999,q850,0.34723714
33.5,75.5,5.422003,2.2992275,25.150465,8.614822,16.75132,1.6215947,15.804321,q850,0.3323978
33.5,75.75,2.9769003,1.300411,24.73937,9.728579,13.919494,1.3125422,16.89793,q850,0.34905523
33.5,76.0,5.5482783,1.7387364,25.13613,9.762309,18.064589,2.4579606,15.318635,q850,0.32214803
33.5,76.25,4.544522,2.3033888,31.337128,8.290875,22.804514,6.9847355,13.972991,q850,0.34727138
33.5,76.5,3.67164,5.141343,29.26919,8.064189,44.25119,13.179704,8.019309,rh850,0.39652824
33.5,76.75,1.0996656,0.8193396,33.615704,5.92114,16.38071,14.6011305,10.736354,q850,0.404161
33.5,77.0,1.171638,0.84872407,30.142962,4.2655106,11.272701,6.4435368,13.742155,q850,0.4440152
33.5,77.25,1.2420955,2.5734038,31.614265,4.1065507,25.631992,15.715301,11.079288,q850,0.343772
33.5,77.5,2.0591388,3.3249161,31.761036,6.4611254,29.816797,16.66112,9.101851,q850,0.32021698
33.5,77.75,1.4475337,1.3117408,33.058388,5.6911025,19.320261,13.234749,10.818705,q850,0.38946068
33.5,78.0,1.8505422,2.4944432,32.24406,7.7627177,26.555058,12.02595,10.040597,q850,0.34680966
33.5,78.25,1.9422455,1.7983127,30.462397,2.787135,13.394281,6.5802355,12.207091,q850,0.4403882
33.5,78.5,3.3215559,1.9810716,32.12218,5.0543394,24.214401,9.139352,10.227931,q850,0.37324974
33.5,78.75,2.0067325,1.3640655,32.87352,4.398896,19.504616,9.151127,10.963761,q850,0.409574
33.5,79.0,1.4868022,1.9811598,32.912594,5.234044,23.457773,8.864759,11.320707,q850,0.38603598
33.5,79.25,1.6994642,1.9057665,31.269552,3.4325895,21.254492,5.9935756,11.697792,q850,0.4047669
33.5,79.5,2.013968,1.3875338,32.48521,5.1094494,10.348574,4.9438224,12.2391,q850,0.47404525
33.5,79.75,1.3208783,1.4140692,35.633995,5.031733,12.777253,3.6419206,12.907291,q850,0.4899683
33.5,80.0,1.0879883,1.6219486,35.84397,5.3708873,14.237479,2.9271815,12.828087,q850,0.48491833
33.5,80.25,1.0395604,1.4983991,34.174,4.8162885,13.030513,3.9199612,10.652227,q850,0.4943372
33.5,80.5,0.7551882,1.2591422,31.47725,5.8270793,10.016175,2.0375795,8.391228,q850,0.5266956
33.5,80.75,0.5069441,1.0163833,28.726828,3.5199115,9.167358,2.235695,7.818166,q850,0.5421048
33.5,81.0,0.3598382,0.98548305,30.747007,5.297797,8.891192,0.9830399,8.00867,q850,0.55627507
33.5,81.25,0.46896586,0.6435484,31.766335,5.7972,6.6008296,0.90976113,7.9949374,q850,0.58629405
33.5,81.5,0.41262937,0.88753635,31.440145,5.306065,6.6113973,0.9554015,7.658632,q850,0.5901836
33.5,81.75,0.36536816,0.9716633,29.630306,4.4100037,6.5885277,1.1881646,7.407662,q850,0.5860228
33.5,82.0,0.38513443,0.8496252,31.900314,5.7027707,5.752976,1.1607674,7.6730084,q850,0.59710914
33.5,82.25,0.5320624,0.6168886,32.03666,6.195446,5.919593,0.7428435,8.199532,q850,0.5906134
33.5,82.5,0.39913642,0.7499811,29.612087,4.11315,6.3634543,1.097872,7.4550505,q850,0.5947309
33.5,82.75,0.3347238,0.8908263,29.907406,4.3679767,6.5178747,1.079811,8.032674,q850,0.58491397
33.5,83.0,0.52420926,0.5748148,29.370893,4.15428,5.9887967,0.92595536,7.9535556,q850,0.5934412
33.5,83.25,0.3207283,0.6020458,31.548729,5.783121,6.5815306,0.75894874,8.129815,q850,0.5872271
33.5,83.5,0.36615637,0.6739838,30.823462,5.9325805,6.095697,0.72866964,7.806886,q850,0.58792627
33.5,83.75,0.4213028,0.7845035,29.788773,5.473031,7.161516,0.8576173,7.7828794,q850,0.569906
33.5,84.0,0.4424166,0.74297005,28.775078,4.512641,6.675383,1.2151304,7.8780518,q850,0.5727333
33.5,84.25,0.39142796,0.90511835,30.614227,6.023392,6.1666164,1.1641657,7.8185115,q850,0.57671875
33.5,84.5,0.25702593,0.9451271,29.528952,5.229541,6.6409025,0.76075906,7.63612,q850,0.5790169
33.5,84.75,0.4754693,0.98787713,28.471636,4.536013,6.507495,1.0472506,7.918364,q850,0.57006997
33.5,85.0,0.4017735,0.948869,30.086966,5.4399095,6.638896,1.006631,7.7667136,q850,0.57538927
33.5,85.25,0.56776977,0.8776125,28.714972,4.3946753,5.962577,1.0390357,7.724313,q850,0.58267885
33.5,85.5,0.47372752,0.6953086,28.833742,4.3034763,5.640532,1.0059876,7.986383,q850,0.5891753
33.5,85.75,0.37981123,0.8005312,28.898186,4.7799573,6.458049,1.1086057,7.7678185,q850,0.5757418
33.5,86.0,0.36219394,0.97299176,30.093018,5.8278747,6.7458005,0.98322195,7.490593,q850,0.5734658
33.5,86.25,0.47035363,1.1683669,28.803665,4.6683464,6.3154864,1.3030012,7.881783,q850,0.5691186
33.5,86.5,0.37678692,0.74273825,30.750515,5.979963,6.605716,0.89932543,7.648287,q850,0.5801619
33.5,86.75,0.48279658,0.9140936,28.838272,4.8747396,6.4842033,1.4209888,7.058343,q850,0.57591957
33.5,87.0,0.4398062,0.7883757,28.139744,4.3334246,6.147731,1.0587578,7.0694547,q850,0.5865221
33.5,87.25,0.41533563,0.8820855,30.700785,6.130499,6.0200434,1.233274,7.41961,q850,0.58143634
33.5,87.5,0.46066678,0.8478828,30.46086,5.726584,6.7617393,0.9900882,7.4627643,q850,0.57788885
33.5,87.75,0.60335165,0.8516273,31.034119,5.4976954,5.717243,1.2321348,7.5304003,q850,0.59150267
33.5,88.0,0.6799166,0.91080827,36.058884,5.789077,9.88983,1.2147785,9.440848,q850,0.5635597
33.5,88.25,0.55150545,0.8556962,35.508602,4.543344,10.082321,1.6333497,9.363287,q850,0.5677915
33.5,88.5,0.45364833,0.85177416,38.123344,5.6680245,10.898631,0.689255,10.191069,q850,0.57006234
33.5,88.75,0.37302807,1.218809,37.510773,5.869202,10.94391,0.78349495,10.4487505,q850,0.5586285
33.5,89.0,0.6282716,1.1580025,36.2454,5.4856954,5.2040687,0.99631095,8.312079,q850,0.62459946
33.5,89.25,0.7083019,0.71092016,37.02999,5.893854,5.9201264,0.86610466,8.2624235,q850,0.62348735
33.5,89.5,0.65380055,0.7520593,36.72139,5.890976,5.822458,0.8852701,8.119064,q850,0.62403566
33.5,89.75,0.78525585,0.8379567,37.491398,7.8619995,6.279468,0.8296167,5.7867503,q850,0.62618786
33.5,90.0,1.0656657,0.9089542,33.332607,4.798821,4.4131026,1.5250322,6.3997793,q850,0.63558525
33.5,90.25,0.8043304,1.2156044,36.344177,6.814636,4.677581,1.2273389,6.3611817,q850,0.6326794
33.5,90.5,1.7936157,1.3229063,33.850418,4.4220433,4.233664,1.2974981,7.4150367,q850,0.62299263
33.5,90.75,1.0160867,1.4996756,36.26964,5.8006477,4.4722304,1.1851778,7.4224787,q850,0.6289613
33.5,91.0,1.028642,1.336738,35.792263,5.9413567,4.557755,1.2512766,8.332417,q850,0.61456025
33.5,91.25,0.5935794,1.3171008,35.193336,6.648659,4.3508353,0.6033821,7.6126413,q850,0.6248869
33.5,91.5,0.6182212,1.178515,34.56984,5.5097003,5.9549794,0.9509877,7.660925,q850,0.61247164
33.5,91.75,0.42590508,1.0087581,37.51669,7.0518575,7.6284513,0.92315525,8.841592,q850,0.5917794
33.5,92.0,0.605122,1.2914599,40.333416,6.539526,8.167905,0.72794855,9.751942,q850,0.59826493
33.5,92.25,0.51783544,0.4750454,40.967926,5.11004,7.529261,0.7472652,9.768202,q850,0.62915707
33.5,92.5,0.501372,0.632703,39.654,6.087339,7.763547,0.7237509,9.198669,q850,0.6142062
33.5,92.75,0.394216,0.5403063,38.451775,4.7635036,6.9316487,0.73858273,9.258066,q850,0.629551
33.5,93.0,0.6884269,0.8485654,40.1429,6.2910714,6.759356,0.7645471,9.741017,q850,0.61534995
33.5,93.25,0.74528235,0.97666025,38.51696,6.0383635,6.7491355,0.7517626,9.252161,q850,0.61108613
33.5,93.5,0.64835596,1.1748966,39.056572,6.118687,6.3936133,0.57932025,9.429407,q850,0.61602604
33.5,93.75,1.0511508,1.3455145,36.709087,4.581698,4.222196,1.1378648,9.659098,q850,0.6252974
33.5,94.0,1.0156435,1.2870942,38.266937,5.2358403,4.889461,1.2483797,9.803958,q850,0.61973447
33.5,94.25,1.3494425,1.1236619,39.476566,6.608624,3.6812098,0.80797136,9.989264,q850,0.626247
33.5,94.5,2.2257853,1.3878428,41.754383,8.633873,3.0946128,0.6363563,9.9846525,q850,0.6165966
33.5,94.75,0.81309956,1.6718001,39.5017,5.977262,2.6072676,0.69520795,9.797871,q850,0.6468879
33.5,95.0,0.89177,1.429694,39.931385,5.9756966,3.18901,0.97711205,9.865957,q850,0.64135855
33.5,95.25,1.0260534,1.1190076,40.194107,5.426282,2.8858244,0.7209064,9.670778,q850,0.658456
33.5,95.5,1.0737168,1.0139332,43.398182,6.466816,2.2972667,0.5498546,9.741758,q850,0.6724071
33.5,95.75,1.1811773,1.1139154,41.525017,6.3857903,2.8260055,0.5763221,9.586274,q850,0.6570986
33.5,96.0,0.9939129,1.1405771,38.35347,5.6874275,3.002288,0.89653206,9.564049,q850,0.64310175
33.5,96.25,1.1232619,1.5313547,38.13868,6.2588553,4.7018213,0.8397006,9.352446,q850,0.6156751
33.5,96.5,2.051507,2.0896878,33.396744,4.3495774,9.518482,2.637734,7.919915,q850,0.5389732
33.5,96.75,1.6123035,2.454735,35.37864,6.493393,11.78983,3.1168008,8.068963,q850,0.5133688
33.5,97.0,1.4412115,2.9025989,31.19617,4.925995,16.162386,4.973155,7.421447,q850,0.45196798
33.5,97.25,1.1882206,1.6278751,25.66161,4.4397764,7.321685,2.020057,8.526981,q850,0.505287
33.5,97.5,1.3027984,1.8193213,24.5007,4.1727524,7.2602854,2.1863797,7.864733,q850,0.4989251
33.5,97.75,1.3257525,1.1670052,25.932405,4.829351,5.1873245,1.6224881,8.257766,q850,0.53665733
33.5,98.0,0.7597429,0.7588072,25.29708,4.0030694,2.733793,0.7957491,8.841197,q850,0.58572376
33.5,98.25,1.0023488,1.4330165,27.560843,6.393796,3.4512274,1.1083208,9.006226,q850,0.55170476
33.5,98.5,1.4478896,0.94977003,25.665358,4.723264,2.5464404,0.5045695,8.464325,q850,0.5793323
33.5,98.75,1.5695506,1.168288,26.268452,5.8389683,2.8423102,0.7756388,8.30615,q850,0.5616594
33.5,99.0,1.1525995,1.1030772,27.798233,6.7560425,2.528422,0.68430847,8.570854,q850,0.5720562
33.5,99.25,1.2019756,1.1996709,28.052055,6.8305073,3.0695019,0.62987524,8.594234,q850,0.5658186
33.5,99.5,1.1249703,1.2810147,28.191025,6.8731937,3.7895062,0.85865414,8.5835495,q850,0.556015
33.5,99.75,1.6219714,1.2562821,25.075563,5.021171,3.451963,1.060954,8.325316,q850,0.5473434
33.5,100.0,1.6255236,1.2273989,26.78076,5.754251,3.3214054,0.8129328,8.794928,q850,0.5542698
33.75,66.5,1.7222008,0.9486915,17.709528,6.5155687,9.202648,1.7756659,7.5912466,q850,0.3895153
33.75,66.75,1.5207349,1.2062211,19.033056,6.809643,7.295246,1.5733104,8.864015,q850,0.41106138
33.75,67.0,1.2835076,1.5904363,18.435034,6.364156,7.665768,1.4004782,8.460736,q850,0.4078537
33.75,67.25,1.8086009,1.0948085,18.734688,6.680679,7.98976,0.81628776,9.395718,q850,0.4027186
33.75,67.5,1.6112326,1.0421599,17.722809,5.498656,7.8435564,0.7190922,9.423771,q850,0.40406504
33.75,67.75,2.018572,1.0395774,18.43406,5.940473,7.151931,0.58841896,9.302026,q850,0.4144808
33.75,68.0,2.0563655,0.75513583,18.320711,6.229541,7.5570173,0.542555,8.523323,q850,0.41652513
33.75,68.25,1.7914096,0.83444667,16.401863,5.1949105,8.677854,0.9399062,8.763698,q850,0.38498333
33.75,68.5,1.5587529,1.0081685,17.276548,5.4649634,9.075468,1.718294,7.8565907,q850,0.39301696
33.75,68.75,1.4528247,0.99406767,17.668045,6.3505273,8.374706,1.8904846,8.716171,q850,0.388763
33.75,69.0,1.3417807,1.305421,17.19712,6.5469646,9.487504,1.9478661,7.7763276,q850,0.37710515
33.75,69.25,1.5980097,1.4214419,16.783781,6.223038,8.710714,1.1487423,8.277411,q850,0.3800405
33.75,69.5,1.9140046,0.8802996,16.159763,6.1848145,7.074931,0.64260995,9.146743,q850,0.38472727
33.75,69.75,1.9814016,1.2776119,21.146786,5.6654224,7.1362033,1.3001577,9.114041,q850,0.44405848
33.75,70.0,1.4608184,1.7057556,18.578321,6.52259,9.672965,1.6642743,8.022068,q850,0.3900813
33.75,70.25,1.7239553,1.9026188,21.810053,6.1306815,10.902836,1.4618421,8.908178,q850,0.41275522
33.75,70.5,1.2979592,1.3678352,21.546215,8.423723,7.2339005,0.9791221,9.42147,q850,0.42860785
33.75,70.75,2.1690454,4.082888,26.698498,6.809239,10.973573,3.0271795,7.9541564,q850,0.4326125
33.75,71.0,2.275986,1.9721534,24.369371,7.2479787,8.251042,1.3495653,8.482414,q850,0.45171538
33.75,71.25,1.9159546,1.3832656,22.79643,6.7712016,11.735588,3.2706738,6.6764255,q850,0.41790324
33.75,71.5,0.67373323,1.9037098,17.071259,5.3649096,15.844894,4.199541,5.7193375,q850,0.3361981
33.75,71.75,1.6454281,2.2467892,22.970675,6.136778,12.742858,6.3790035,8.5078945,q850,0.37887
33.75,72.0,1.4459013,1.8928291,25.08517,5.244306,14.482418,5.489889,7.6856165,q850,0.40904543
33.75,72.25,1.7448404,1.4169134,22.833559,4.712635,14.030238,6.32936,7.42944,q850,0.39033735
33.75,72.5,2.0834134,1.4450518,20.230164,5.8291926,12.543241,8.663823,8.913258,q850,0.3388175
33.75,72.75,2.783726,1.0751135,26.262844,7.198369,16.324533,4.024523,8.407553,q850,0.39746022
33.75,73.0,2.6204202,1.087041,30.722982,7.445838,15.252309,4.23255,8.40428,q850,0.4403755
33.75,73.25,4.906604,1.2839522,32.518707,6.26445,16.605719,4.4639163,9.143606,q850,0.43250468
33.75,73.5,8.813958,2.1114147,45.71734,9.408397,12.24639,5.341841,16.3441,q850,0.45724908
33.75,73.75,4.6754646,0.7357197,23.555395,7.06274,14.99882,2.56684,11.562047,q850,0.36151734
33.75,74.0,4.0871964,3.2173433,29.14158,6.3894324,8.806617,2.9922237,11.79854,q850,0.43866166
33.75,74.25,7.2607245,2.1588292,24.99554,10.9687605,11.427571,1.3960425,14.481823,q850,0.3438683
33.75,74.5,1.5958749,3.363108,20.455105,7.9808736,17.935774,1.887536,13.561773,q850,0.30630565
33.75,74.75,2.661052,2.33769,16.050697,6.266388,5.7674155,1.4242886,14.237995,q850,0.3292753
33.75,75.0,1.7371196,1.9678934,20.293764,9.748435,5.798746,1.2975907,14.3039875,q850,0.3679904
33.75,75.25,7.7153177,1.7752019,23.841347,9.462096,6.4563737,1.8492252,15.265054,q850,0.35924786
33.75,75.5,5.000463,2.33989,21.12493,9.996184,19.67612,2.1225915,14.592523,q850,0.28221998
33.75,75.75,5.5438247,1.8019562,24.174099,10.53155,17.057562,2.7968223,14.944717,q850,0.31455994
